ts_hour,Open,High,Low,Close,Volume,Dividends,Stock Splits,cnt_articles,sum_weighted,bucket_sentiment
2022-11-17 12:30,148.81900024414062,150.05540466308594,148.68040466308594,149.72500610351562,8646763,0.0,0.0,0.0,0.0,0.0
2022-11-17 13:30,149.72999572753906,151.47999572753906,149.61000061035156,151.2899932861328,9682325,0.0,0.0,0.0,0.0,0.0
2022-11-17 14:30,151.3000030517578,151.47999572753906,149.80999755859375,150.0,9098657,0.0,0.0,0.0,0.0,0.0
2022-11-17 15:30,149.99000549316406,150.44000244140625,149.52999877929688,149.93499755859375,10570158,0.0,0.0,0.0,0.0,0.0
2022-11-18 09:30,149.92999267578125,150.85000610351562,149.85000610351562,150.75,7613242,0.0,0.0,0.0,0.0,0.0
2022-11-18 10:30,152.0,152.05999755859375,149.97000122070312,150.5500030517578,16452623,0.0,0.0,1.0,-0.93744957447052,-0.93744957447052
2022-11-18 11:30,150.55360412597656,151.82000732421875,150.27999877929688,151.6199951171875,9731283,0.0,0.0,0.0,0.0,0.0
2022-11-18 12:30,151.6199951171875,151.97999572753906,150.4600067138672,150.77000427246094,8741343,0.0,0.0,0.0,0.0,0.0
2022-11-18 13:30,150.75999450683594,151.21499633789062,150.35000610351562,151.19000244140625,6236992,0.0,0.0,0.0,0.0,0.0
2022-11-18 14:30,151.19000244140625,151.2799072265625,150.77999877929688,151.02000427246094,4976364,0.0,0.0,1.0,0.9121479392051696,0.9121479392051696
2022-11-18 15:30,151.02999877929688,151.74000549316406,150.86000061035156,151.72000122070312,7670527,0.0,0.0,0.0,0.0,0.0
2022-11-19 09:30,151.72999572753906,151.91000366210938,150.77999877929688,151.30999755859375,9783621,0.0,0.0,0.0,0.0,0.0
2022-11-21 10:30,150.16000366210938,150.3699951171875,148.2100067138672,148.35000610351562,14950131,0.0,0.0,1.0,0.0,0.0
2022-11-21 11:30,148.35000610351562,148.74000549316406,147.77999877929688,148.35000610351562,8106037,0.0,0.0,0.0,0.0,0.0
2022-11-21 12:30,148.35000610351562,148.49000549316406,147.71499633789062,147.781005859375,5599571,0.0,0.0,0.0,0.0,0.0
2022-11-21 13:30,147.7899932861328,148.6479949951172,147.760498046875,148.55999755859375,6106089,0.0,0.0,0.0,0.0,0.0
2022-11-21 14:30,148.55999755859375,149.02999877929688,148.27999877929688,148.3300018310547,5033018,0.0,0.0,0.0,0.0,0.0
2022-11-21 15:30,148.35000610351562,148.60000610351562,148.0800018310547,148.19500732421875,4865070,0.0,0.0,0.0,0.0,0.0
2022-11-22 09:30,148.1999969482422,148.44000244140625,147.8800048828125,148.02000427246094,6303542,0.0,0.0,0.0,0.0,0.0
2022-11-22 10:30,148.25,148.50999450683594,146.9250030517578,148.25999450683594,11349872,0.0,0.0,0.0,0.0,0.0
2022-11-22 11:30,148.25,148.97999572753906,147.99000549316406,148.9499969482422,6425092,0.0,0.0,0.0,0.0,0.0
2022-11-22 12:30,148.9600067138672,149.44110107421875,148.50999450683594,149.25,5347571,0.0,0.0,0.0,0.0,0.0
2022-11-22 13:30,149.24000549316406,149.77000427246094,149.0399932861328,149.67999267578125,4433435,0.0,0.0,0.0,0.0,0.0
2022-11-22 14:30,149.6750030517578,150.0500030517578,149.4600067138672,149.65269470214844,5050883,0.0,0.0,1.0,0.0,0.0
2022-11-22 15:30,149.64999389648438,150.14999389648438,149.50999450683594,150.0449981689453,5299889,0.0,0.0,0.0,0.0,0.0
2022-11-23 09:30,150.0449981689453,150.4199981689453,149.96499633789062,150.22999572753906,5883034,0.0,0.0,0.0,0.0,0.0
2022-11-23 10:30,149.4499969482422,151.47000122070312,149.3881072998047,151.36500549316406,13829807,0.0,0.0,1.0,-0.9624482989311218,-0.9624482989311218
2022-11-23 11:30,151.36500549316406,151.8300018310547,151.08999633789062,151.3000030517578,7034504,0.0,0.0,0.0,0.0,0.0
2022-11-23 12:30,151.2899932861328,151.2899932861328,149.7899932861328,150.19500732421875,6463398,0.0,0.0,1.0,-0.9461700916290284,-0.9461700916290284
2022-11-23 13:30,150.19000244140625,150.2899932861328,149.33999633789062,150.1199951171875,4717514,0.0,0.0,1.0,-0.9126054048538208,-0.9126054048538208
2022-11-23 14:30,150.1300048828125,151.30999755859375,149.75999450683594,151.0363006591797,6955462,0.0,0.0,0.0,0.0,0.0
2022-11-23 15:30,151.0384979248047,151.4199981689453,150.52999877929688,151.1750030517578,7214553,0.0,0.0,0.0,0.0,0.0
2022-11-24 09:30,151.1699981689453,151.1708984375,150.6300048828125,151.13999938964844,5674052,0.0,0.0,0.0,0.0,0.0
2022-11-25 10:30,148.30499267578125,148.8800048828125,147.1199951171875,148.39990234375,14640551,0.0,0.0,1.0,0.0,0.0
2022-11-25 11:30,148.38180541992188,148.39999389648438,147.75,147.82550048828125,5463832,0.0,0.0,0.0,0.0,0.0
2022-11-25 12:30,147.82000732421875,148.40989685058594,147.60000610351562,148.1699981689453,6310238,0.0,0.0,0.0,0.0,0.0
2022-11-28 10:30,145.25,146.63999938964844,144.82989501953125,145.1300048828125,17178566,0.0,0.0,2.0,-0.9621095061302184,-0.4810547530651092
2022-11-28 11:30,145.1300048828125,145.57000732421875,144.77000427246094,145.10000610351562,8024681,0.0,0.0,2.0,-0.0566699504852294,-0.0283349752426147
2022-11-28 12:30,145.093994140625,145.75559997558594,144.74000549316406,145.17999267578125,6406761,0.0,0.0,1.0,-0.9475669860839844,-0.9475669860839844
2022-11-28 13:30,145.1750030517578,145.42990112304688,144.6999969482422,144.91700744628906,4906299,0.0,0.0,2.0,0.9075334072113036,0.4537667036056518
2022-11-28 14:30,144.91000366210938,144.9499969482422,143.3800048828125,143.5399932861328,7399169,0.0,0.0,0.0,0.0,0.0
2022-11-28 15:30,143.5449981689453,144.08230590820312,143.48500061035156,143.8000946044922,7208983,0.0,0.0,0.0,0.0,0.0
2022-11-29 09:30,143.80999755859375,144.4600067138672,143.64999389648438,144.2100067138672,8137752,0.0,0.0,0.0,0.0,0.0
2022-11-29 10:30,144.2899932861328,144.38999938964844,142.9600067138672,144.33990478515625,16021970,0.0,0.0,2.0,-0.909860908985138,-0.4549304544925689
2022-11-29 11:30,144.3350067138672,144.80999755859375,141.1999969482422,141.80999755859375,18563940,0.0,0.0,2.0,0.0435978174209594,0.0217989087104797
2022-11-29 12:30,141.80999755859375,142.3800048828125,141.3155059814453,141.3800048828125,10360491,0.0,0.0,0.0,0.0,0.0
2022-11-29 13:30,141.389892578125,141.6999969482422,140.52999877929688,140.53500366210938,7542355,0.0,0.0,1.0,0.0,0.0
2022-11-29 14:30,140.5399932861328,141.61000061035156,140.4958038330078,140.86000061035156,7171079,0.0,0.0,0.0,0.0,0.0
2022-11-29 15:30,140.8699951171875,140.91000366210938,140.38999938964844,140.58999633789062,8001130,0.0,0.0,1.0,0.0,0.0
2022-11-30 09:30,140.59320068359375,141.33999633789062,140.35499572753906,141.16000366210938,8906211,0.0,0.0,0.0,0.0,0.0
2022-11-30 10:30,141.39500427246094,142.3699951171875,140.5500030517578,141.5,14716115,0.0,0.0,1.0,-0.6853978037834167,-0.6853978037834167
2022-11-30 11:30,141.50999450683594,141.91000366210938,140.99000549316406,141.7899932861328,7634251,0.0,0.0,0.0,0.0,0.0
2022-11-30 12:30,141.7899932861328,142.01499938964844,140.75,140.9199981689453,5848332,0.0,0.0,0.0,0.0,0.0
2022-11-30 13:30,140.91000366210938,141.72000122070312,140.67999267578125,141.55999755859375,5078997,0.0,0.0,0.0,0.0,0.0
2022-11-30 14:30,141.55499267578125,146.52999877929688,141.1300048828125,146.29429626464844,19177034,0.0,0.0,0.0,0.0,0.0
2022-11-30 15:30,146.28759765625,147.10000610351562,145.64500427246094,147.0800018310547,12567179,0.0,0.0,0.0,0.0,0.0
2022-12-01 09:30,147.0749969482422,148.02999877929688,147.0500030517578,148.02999877929688,14139009,0.0,0.0,0.0,0.0,0.0
2022-12-01 10:30,147.5,149.1300048828125,146.6999969482422,146.77999877929688,18141842,0.0,0.0,0.0,0.0,0.0
2022-12-01 11:30,146.77999877929688,148.25999450683594,146.6199951171875,147.8300018310547,11407973,0.0,0.0,0.0,0.0,0.0
2022-12-01 12:30,147.8249969482422,148.10519409179688,147.10000610351562,147.5449981689453,6496874,0.0,0.0,1.0,0.7074741125106812,0.7074741125106812
2022-12-01 13:30,147.5500030517578,148.31500244140625,147.5399932861328,147.91879272460938,5733469,0.0,0.0,0.0,0.0,0.0
2022-12-01 14:30,147.91000366210938,148.63999938964844,147.86000061035156,148.55999755859375,5992982,0.0,0.0,0.0,0.0,0.0
2022-12-01 15:30,148.55059814453125,148.97000122070312,148.27999877929688,148.33999633789062,6779301,0.0,0.0,1.0,-0.9439809918403624,-0.9439809918403624
2022-12-02 09:30,148.33999633789062,149.0,148.30999755859375,148.32000732421875,6896796,0.0,0.0,0.0,0.0,0.0
2022-12-02 10:30,145.9600067138672,146.89999389648438,145.64999389648438,146.22999572753906,14383952,0.0,0.0,0.0,0.0,0.0
2022-12-02 11:30,146.2299041748047,146.66000366210938,145.8800048828125,146.4600067138672,8250888,0.0,0.0,0.0,0.0,0.0
2022-12-02 12:30,146.46499633789062,146.97999572753906,146.3800048828125,146.4499053955078,7321868,0.0,0.0,0.0,0.0,0.0
2022-12-02 13:30,146.44619750976562,146.5500030517578,146.0500030517578,146.41000366210938,3666983,0.0,0.0,0.0,0.0,0.0
2022-12-02 14:30,146.41250610351562,146.60000610351562,146.08999633789062,146.28500366210938,3547440,0.0,0.0,0.0,0.0,0.0
2022-12-02 15:30,146.2884063720703,148.0,146.14999389648438,147.4407958984375,8900675,0.0,0.0,2.0,-0.7230573892593384,-0.3615286946296692
2022-12-03 09:30,147.44500732421875,147.94000244140625,146.9748992919922,147.8000030517578,7118414,0.0,0.0,0.0,0.0,0.0
2022-12-05 10:30,147.77000427246094,150.91990661621094,147.5,148.48080444335938,22202031,0.0,0.0,0.0,0.0,0.0
2022-12-05 11:30,148.47999572753906,148.75,146.82000732421875,146.8800048828125,9532365,0.0,0.0,0.0,0.0,0.0
2022-12-05 12:30,146.88009643554688,147.27999877929688,146.3699951171875,147.19000244140625,6139154,0.0,0.0,1.0,0.0,0.0
2022-12-05 13:30,147.17979431152344,147.27999877929688,146.53500366210938,146.69000244140625,4718828,0.0,0.0,0.0,0.0,0.0
2022-12-05 14:30,146.69000244140625,146.89999389648438,145.99000549316406,146.10000610351562,5656046,0.0,0.0,1.0,0.0,0.0
2022-12-05 15:30,146.11000061035156,146.2100067138672,145.77000427246094,145.86090087890625,5808604,0.0,0.0,0.0,0.0,0.0
2022-12-06 09:30,145.8603973388672,146.8000030517578,145.85000610351562,146.60000610351562,6394946,0.0,0.0,0.0,0.0,0.0
2022-12-06 10:30,147.0749969482422,147.3000030517578,144.32000732421875,144.5500030517578,12427462,0.0,0.0,0.0,0.0,0.0
2022-12-06 11:30,144.5500030517578,144.8300018310547,143.55999755859375,144.74000549316406,8212265,0.0,0.0,1.0,0.0,0.0
2022-12-06 12:30,144.73500061035156,145.01499938964844,144.02000427246094,144.30999755859375,5763882,0.0,0.0,1.0,0.0,0.0
2022-12-06 13:30,144.3000030517578,144.44000244140625,143.47999572753906,143.8195037841797,5675536,0.0,0.0,0.0,0.0,0.0
2022-12-06 14:30,143.82000732421875,143.96499633789062,142.30999755859375,142.30999755859375,7334245,0.0,0.0,0.0,0.0,0.0
2022-12-06 15:30,142.30799865722656,142.91000366210938,141.9199981689453,142.08999633789062,8177007,0.0,0.0,2.0,0.9485208988189696,0.4742604494094848
2022-12-07 09:30,142.09080505371094,143.00999450683594,142.05999755859375,142.9199981689453,7803588,0.0,0.0,0.0,0.0,0.0
2022-12-07 10:30,142.19000244140625,143.3699951171875,140.5800018310547,141.88999938964844,18684320,0.0,0.0,1.0,-0.6197397112846375,-0.6197397112846375
2022-12-07 11:30,141.88999938964844,142.22999572753906,140.6199951171875,140.6699981689453,8958658,0.0,0.0,3.0,0.2198057174682617,0.0732685724894205
2022-12-07 12:30,140.6750030517578,141.35890197753906,140.60000610351562,140.8061065673828,6158470,0.0,0.0,2.0,-0.1566028594970703,-0.0783014297485351
2022-12-07 13:30,140.8000030517578,141.42999267578125,140.69000244140625,141.35899353027344,5228188,0.0,0.0,0.0,0.0,0.0
2022-12-07 14:30,141.35000610351562,141.39999389648438,140.6300048828125,141.14999389648438,5040035,0.0,0.0,0.0,0.0,0.0
2022-12-07 15:30,141.14500427246094,141.4499969482422,140.0,140.19520568847656,8382181,0.0,0.0,0.0,0.0,0.0
2022-12-08 09:30,140.19000244140625,141.14999389648438,140.17999267578125,140.94000244140625,7189694,0.0,0.0,0.0,0.0,0.0
2022-12-08 10:30,142.36000061035156,143.36000061035156,141.10000610351562,143.14999389648438,13831865,0.0,0.0,1.0,0.0,0.0
2022-12-08 11:30,143.15499877929688,143.52000427246094,142.14999389648438,142.69500732421875,8313935,0.0,0.0,0.0,0.0,0.0
2022-12-08 12:30,142.69000244140625,143.0800018310547,142.0399932861328,142.11000061035156,5690285,0.0,0.0,0.0,0.0,0.0
2022-12-08 13:30,142.10000610351562,142.77000427246094,141.8800048828125,142.75999450683594,4334773,0.0,0.0,0.0,0.0,0.0
2022-12-08 14:30,142.76499938964844,143.27000427246094,141.5500030517578,142.01499938964844,8113963,0.0,0.0,0.0,0.0,0.0
2022-12-08 15:30,142.01499938964844,142.94000244140625,141.82000732421875,142.85009765625,6529086,0.0,0.0,1.0,0.0,0.0
2022-12-09 09:30,142.85499572753906,142.99989318847656,142.07000732421875,142.6699981689453,5720964,0.0,0.0,0.0,0.0,0.0
2022-12-09 10:30,142.33999633789062,142.5500030517578,140.89999389648438,142.41940307617188,13763092,0.0,0.0,0.0,0.0,0.0
2022-12-09 11:30,142.42990112304688,144.64999389648438,142.3800048828125,144.58200073242188,11598826,0.0,0.0,2.0,0.6829931139945984,0.3414965569972992
2022-12-09 12:30,144.5800018310547,145.57000732421875,144.2200927734375,144.8300018310547,9177286,0.0,0.0,0.0,0.0,0.0
2022-12-09 13:30,144.8300018310547,145.0800018310547,143.83999633789062,144.11000061035156,6302164,0.0,0.0,0.0,0.0,0.0
2022-12-09 14:30,144.11659240722656,144.47000122070312,143.75,144.21499633789062,5222620,0.0,0.0,1.0,0.0,0.0
2022-12-09 15:30,144.22000122070312,144.2667999267578,143.58999633789062,143.60000610351562,5759594,0.0,0.0,0.0,0.0,0.0
2022-12-10 09:30,143.595703125,143.72999572753906,142.07000732421875,142.19000244140625,8286193,0.0,0.0,0.0,0.0,0.0
2022-12-12 10:30,142.75,142.8800048828125,141.63999938964844,142.125,12413959,0.0,0.0,2.0,-0.8870012164115906,-0.4435006082057953
2022-12-12 11:30,142.125,142.47000122070312,141.05999755859375,142.1300048828125,9867207,0.0,0.0,0.0,0.0,0.0
2022-12-12 12:30,142.13999938964844,142.27999877929688,141.8000030517578,142.0399932861328,5238796,0.0,0.0,0.0,0.0,0.0
2022-12-12 13:30,142.02999877929688,142.69000244140625,141.9499969482422,142.36500549316406,5214483,0.0,0.0,0.0,0.0,0.0
2022-12-12 14:30,142.36000061035156,142.88499450683594,142.22000122070312,142.65499877929688,5334032,0.0,0.0,0.0,0.0,0.0
2022-12-12 15:30,142.65960693359375,144.14999389648438,142.57000732421875,143.9123992919922,9056679,0.0,0.0,0.0,0.0,0.0
2022-12-13 09:30,143.9199981689453,144.5,143.66000366210938,144.4949951171875,9819817,0.0,0.0,0.0,0.0,0.0
2022-12-13 10:30,149.5,149.9691925048828,147.94000244140625,148.08999633789062,23245776,0.0,0.0,0.0,0.0,0.0
2022-12-13 11:30,148.08009338378906,148.34959411621094,146.91000366210938,147.55999755859375,11839138,0.0,0.0,1.0,-0.9440916180610656,-0.9440916180610656
2022-12-13 12:30,147.56500244140625,148.1082000732422,144.61000061035156,144.8000030517578,12016715,0.0,0.0,0.0,0.0,0.0
2022-12-13 13:30,144.7949981689453,145.6300048828125,144.24000549316406,145.5449981689453,8694450,0.0,0.0,0.0,0.0,0.0
2022-12-13 14:30,145.5399932861328,145.77000427246094,144.27999877929688,145.10000610351562,8659301,0.0,0.0,0.0,0.0,0.0
2022-12-13 15:30,145.08999633789062,146.13999938964844,144.32000732421875,145.41000366210938,9450143,0.0,0.0,1.0,0.0,0.0
2022-12-14 09:30,145.39999389648438,145.97000122070312,145.1300048828125,145.47000122070312,6959153,0.0,0.0,0.0,0.0,0.0
2022-12-14 10:30,145.35000610351562,146.65499877929688,145.07000732421875,146.0,9784672,0.0,0.0,0.0,0.0,0.0
2022-12-14 11:30,146.00999450683594,146.38499450683594,145.5800018310547,146.0749969482422,8606074,0.0,0.0,0.0,0.0,0.0
2022-12-14 12:30,146.07000732421875,146.22999572753906,145.42010498046875,145.5,4660299,0.0,0.0,1.0,0.0,0.0
2022-12-14 13:30,145.50140380859375,145.83999633789062,145.25950622558594,145.8000030517578,5065634,0.0,0.0,0.0,0.0,0.0
2022-12-14 14:30,145.8000030517578,146.6300048828125,142.63999938964844,143.10000610351562,14547436,0.0,0.0,0.0,0.0,0.0
2022-12-14 15:30,143.1199951171875,145.0800018310547,141.16000366210938,142.60980224609375,19187303,0.0,0.0,0.0,0.0,0.0
2022-12-15 09:30,142.58999633789062,143.83929443359375,142.19000244140625,143.22000122070312,8986997,0.0,0.0,0.0,0.0,0.0
2022-12-15 10:30,141.5,141.6699981689453,138.49000549316406,138.87010192871094,19310473,0.0,0.0,2.0,0.0,0.0
2022-12-15 11:30,138.8699951171875,139.3800048828125,137.94000244140625,138.2490997314453,12784988,0.0,0.0,0.0,0.0,0.0
2022-12-15 12:30,138.25,138.39999389648438,137.7100067138672,137.89999389648438,8186495,0.0,0.0,0.0,0.0,0.0
2022-12-15 13:30,137.88999938964844,138.17999267578125,136.67999267578125,136.96499633789062,8902524,0.0,0.0,0.0,0.0,0.0
2022-12-15 14:30,136.9600067138672,137.22000122070312,136.19000244140625,136.38999938964844,8979255,0.0,0.0,0.0,0.0,0.0
2022-12-15 15:30,136.39999389648438,137.25,136.3800048828125,137.125,11916866,0.0,0.0,1.0,0.0,0.0
2022-12-16 09:30,137.12989807128906,137.14500427246094,136.02499389648438,136.44000244140625,11862602,0.0,0.0,0.0,0.0,0.0
2022-12-16 10:30,136.375,137.64999389648438,134.8430938720703,135.05999755859375,33746412,0.0,0.0,1.0,0.0,0.0
2022-12-16 11:30,135.07000732421875,135.37399291992188,134.4199981689453,134.63999938964844,10071464,0.0,0.0,0.0,0.0,0.0
2022-12-16 12:30,134.63999938964844,135.17999267578125,134.36000061035156,134.8699951171875,7525742,0.0,0.0,0.0,0.0,0.0
2022-12-16 13:30,134.8800048828125,135.33990478515625,133.94000244140625,134.01280212402344,7947354,0.0,0.0,1.0,0.0,0.0
2022-12-16 14:30,134.01499938964844,134.47999572753906,133.94500732421875,134.0050048828125,8501690,0.0,0.0,2.0,-0.944380521774292,-0.472190260887146
2022-12-16 15:30,134.0050048828125,134.99000549316406,133.72999572753906,134.8780975341797,9495252,0.0,0.0,2.0,-1.69701087474823,-0.848505437374115
2022-12-17 09:30,134.8800048828125,135.4499969482422,134.4499969482422,134.52000427246094,13605365,0.0,0.0,0.0,0.0,0.0
2022-12-19 10:30,134.64500427246094,134.75,132.3300018310547,132.6300048828125,15427791,0.0,0.0,2.0,0.7579150199890137,0.3789575099945068
2022-12-19 11:30,132.6199951171875,132.639892578125,131.45489501953125,132.02499389648438,11396429,0.0,0.0,0.0,0.0,0.0
2022-12-19 12:30,132.02000427246094,133.0,131.74000549316406,132.6488037109375,7998924,0.0,0.0,1.0,0.0,0.0
2022-12-19 13:30,132.64889526367188,133.25,132.50999450683594,132.64529418945312,6476131,0.0,0.0,0.0,0.0,0.0
2022-12-19 14:30,132.63999938964844,132.69000244140625,132.00999450683594,132.02999877929688,6082332,0.0,0.0,1.0,0.9301997423171996,0.9301997423171996
2022-12-19 15:30,132.03500366210938,132.69000244140625,131.45010375976562,131.4600067138672,9367738,0.0,0.0,0.0,0.0,0.0
2022-12-20 09:30,131.45750427246094,132.60000610351562,131.32000732421875,132.35000610351562,9993054,0.0,0.0,0.0,0.0,0.0
2022-12-20 10:30,131.38999938964844,133.02000427246094,129.88999938964844,132.85000610351562,23901135,0.0,0.0,0.0,0.0,0.0
2022-12-20 11:30,132.85800170898438,133.25,130.84500122070312,131.0117950439453,10612513,0.0,0.0,0.0,0.0,0.0
2022-12-20 12:30,131.02000427246094,132.72000122070312,131.0,132.3800048828125,8507975,0.0,0.0,0.0,0.0,0.0
2022-12-20 13:30,132.38999938964844,132.67999267578125,131.77000427246094,132.2899932861328,6477134,0.0,0.0,0.0,0.0,0.0
2022-12-20 14:30,132.28500366210938,132.75999450683594,131.75999450683594,131.92999267578125,7456843,0.0,0.0,0.0,0.0,0.0
2022-12-20 15:30,131.92999267578125,132.14999389648438,131.52000427246094,132.10000610351562,6339925,0.0,0.0,0.0,0.0,0.0
2022-12-21 09:30,132.10130310058594,132.44000244140625,131.97000122070312,132.2899932861328,6062410,0.0,0.0,0.0,0.0,0.0
2022-12-21 10:30,133.65130615234375,135.0753936767578,133.10000610351562,134.88999938964844,17128912,0.0,0.0,0.0,0.0,0.0
2022-12-21 11:30,134.88999938964844,136.80999755859375,134.77999877929688,135.9409942626953,15051048,0.0,0.0,0.0,0.0,0.0
2022-12-21 12:30,135.94500732421875,136.16000366210938,135.0800018310547,135.16200256347656,10308001,0.0,0.0,1.0,-0.7392579913139343,-0.7392579913139343
2022-12-21 13:30,135.16000366210938,136.1699981689453,135.14999389648438,135.19000244140625,8044729,0.0,0.0,1.0,0.0,0.0
2022-12-21 14:30,135.19000244140625,136.11990356445312,135.16009521484375,135.4949951171875,7042077,0.0,0.0,0.0,0.0,0.0
2022-12-21 15:30,135.49000549316406,135.7899932861328,135.11000061035156,135.35000610351562,6292729,0.0,0.0,0.0,0.0,0.0
2022-12-22 09:30,135.36000061035156,135.77000427246094,135.00999450683594,135.5,7363103,0.0,0.0,0.0,0.0,0.0
2022-12-22 10:30,134.3520050048828,134.55999755859375,131.86000061035156,131.9199981689453,16648390,0.0,0.0,2.0,0.0,0.0
2022-12-22 11:30,131.9199981689453,132.00999450683594,131.13499450683594,131.6199951171875,9910027,0.0,0.0,1.0,-0.770753026008606,-0.770753026008606
2022-12-22 12:30,131.6300048828125,131.77499389648438,130.6999969482422,130.7899932861328,8015633,0.0,0.0,1.0,0.9132729768753052,0.9132729768753052
2022-12-22 13:30,130.77000427246094,131.08999633789062,130.35000610351562,130.4788055419922,6433999,0.0,0.0,0.0,0.0,0.0
2022-12-22 14:30,130.4600067138672,131.35000610351562,130.3000030517578,131.25,7280922,0.0,0.0,1.0,-0.9745100736618042,-0.9745100736618042
2022-12-22 15:30,131.25,132.1999969482422,131.00999450683594,132.11000061035156,9688776,0.0,0.0,0.0,0.0,0.0
2022-12-23 09:30,132.11500549316406,132.36000061035156,131.36500549316406,132.22999572753906,9707827,0.0,0.0,0.0,0.0,0.0
2022-12-23 10:30,130.9199981689453,131.76890563964844,129.63999938964844,131.38999938964844,19807195,0.0,0.0,0.0,0.0,0.0
2022-12-23 11:30,131.39500427246094,132.4149932861328,130.2530975341797,131.0084991455078,10916782,0.0,0.0,0.0,0.0,0.0
2022-12-23 12:30,131.00999450683594,131.72999572753906,130.72999572753906,131.4886932373047,6436819,0.0,0.0,1.0,-0.792995810508728,-0.792995810508728
2022-12-23 13:30,131.48500061035156,131.75999450683594,130.860107421875,131.30999755859375,5212133,0.0,0.0,0.0,0.0,0.0
2022-12-23 14:30,131.32000732421875,131.5,130.80999755859375,131.23500061035156,4829374,0.0,0.0,0.0,0.0,0.0
2022-12-23 15:30,131.25,131.99899291992188,131.22999572753906,131.4199981689453,6357574,0.0,0.0,0.0,0.0,0.0
2022-12-24 09:30,131.4199981689453,131.89999389648438,131.1999969482422,131.86000061035156,5771418,0.0,0.0,0.0,0.0,0.0
2022-12-27 10:30,131.3800048828125,131.41000366210938,128.72000122070312,130.1652069091797,19654999,0.0,0.0,0.0,0.0,0.0
2022-12-27 11:30,130.16000366210938,130.38999938964844,129.17999267578125,129.72569274902344,10795118,0.0,0.0,0.0,0.0,0.0
2022-12-27 12:30,129.72000122070312,130.5299072265625,129.50999450683594,129.92999267578125,7518424,0.0,0.0,0.0,0.0,0.0
2022-12-27 13:30,129.9250030517578,130.3699951171875,129.67999267578125,130.0050048828125,5515019,0.0,0.0,1.0,-0.7559168338775635,-0.7559168338775635
2022-12-27 14:30,129.9949951171875,130.16000366210938,129.6199951171875,129.92990112304688,6673932,0.0,0.0,0.0,0.0,0.0
2022-12-27 15:30,129.92030334472656,130.41000366210938,129.8800048828125,130.25999450683594,6153779,0.0,0.0,0.0,0.0,0.0
2022-12-28 09:30,130.27000427246094,130.58999633789062,129.94000244140625,130.02999877929688,5793716,0.0,0.0,0.0,0.0,0.0
2022-12-28 10:30,129.6699981689453,131.02749633789062,129.22000122070312,129.65499877929688,14651701,0.0,0.0,0.0,0.0,0.0
2022-12-28 11:30,129.63999938964844,129.96499633789062,127.3000030517578,127.61000061035156,14643306,0.0,0.0,0.0,0.0,0.0
2022-12-28 12:30,127.62000274658205,127.87999725341795,126.41000366210938,126.79000091552734,13086075,0.0,0.0,0.0,0.0,0.0
2022-12-28 13:30,126.80999755859376,128.38999938964844,126.79000091552734,127.43699645996094,10109451,0.0,0.0,1.0,0.0,0.0
2022-12-28 14:30,127.43000030517578,127.44000244140624,126.83999633789062,127.03820037841795,6644687,0.0,0.0,0.0,0.0,0.0
2022-12-28 15:30,127.04000091552734,127.5,125.91999816894533,126.19000244140624,10496016,0.0,0.0,0.0,0.0,0.0
2022-12-29 09:30,126.18499755859376,126.2699966430664,125.87000274658205,126.0500030517578,8962152,0.0,0.0,0.0,0.0,0.0
2022-12-29 10:30,127.98999786376952,129.77000427246094,127.7300033569336,129.38999938964844,23509750,0.0,0.0,0.0,0.0,0.0
2022-12-29 11:30,129.38999938964844,130.05999755859375,129.1300048828125,129.85000610351562,10890066,0.0,0.0,0.0,0.0,0.0
2022-12-29 12:30,129.86000061035156,130.4813995361328,129.7899932861328,129.99830627441406,8760543,0.0,0.0,1.0,0.0,0.0
2022-12-29 13:30,129.99240112304688,130.09829711914062,129.3249969482422,129.52000427246094,6897882,0.0,0.0,0.0,0.0,0.0
2022-12-29 14:30,129.52000427246094,130.24000549316406,129.40499877929688,130.0,6114981,0.0,0.0,0.0,0.0,0.0
2022-12-29 15:30,130.0019989013672,130.10000610351562,129.6999969482422,129.9499969482422,6437197,0.0,0.0,0.0,0.0,0.0
2022-12-30 09:30,129.9499969482422,130.22000122070312,129.55999755859375,129.60000610351562,6308537,0.0,0.0,0.0,0.0,0.0
2022-12-30 10:30,128.41000366210938,128.69000244140625,127.43000030517578,128.4250030517578,15927353,0.0,0.0,0.0,0.0,0.0
2022-12-30 11:30,128.4250030517578,129.25,128.0800018310547,128.30999755859375,10929791,0.0,0.0,0.0,0.0,0.0
2022-12-30 12:30,128.32000732421875,129.0800018310547,128.2100067138672,128.81500244140625,7048763,0.0,0.0,0.0,0.0,0.0
2022-12-30 13:30,128.81500244140625,129.02999877929688,128.02000427246094,128.3300018310547,5931448,0.0,0.0,0.0,0.0,0.0
2022-12-30 14:30,128.3300018310547,128.6699981689453,127.97000122070312,128.22000122070312,6151192,0.0,0.0,0.0,0.0,0.0
2022-12-30 15:30,128.22500610351562,129.17999267578125,128.0800018310547,128.91000366210938,8598240,0.0,0.0,0.0,0.0,0.0
2022-12-31 09:30,128.9199981689453,129.9499969482422,128.86000061035156,129.9499969482422,11542723,0.0,0.0,0.0,0.0,0.0
2023-01-03 10:30,130.27999877929688,130.89999389648438,125.2300033569336,125.45999908447266,27775505,0.0,0.0,0.0,0.0,0.0
